# TEMPERATURE = 8.500000e+01
# FREQ WR(AV) WI(AV)
1.14815362150e+02 1.37830765454e+03 -7.05075785928e+01
1.17489755494e+02 1.37813811753e+03 -7.21410354732e+01
1.20226443462e+02 1.37796063520e+03 -7.38119080698e+01
1.23026877081e+02 1.37777483737e+03 -7.55210229702e+01
1.25892541179e+02 1.37758033686e+03 -7.72692228373e+01
1.28824955169e+02 1.37737672868e+03 -7.90573665604e+01
1.31825673856e+02 1.37716358924e+03 -8.08863293952e+01
1.34896288259e+02 1.37694047555e+03 -8.27570030896e+01
1.38038426460e+02 1.37670692432e+03 -8.46702959956e+01
1.41253754462e+02 1.37646245106e+03 -8.66271331645e+01
1.44543977075e+02 1.37620654919e+03 -8.86284564248e+01
1.47910838817e+02 1.37593868900e+03 -9.06752244403e+01
1.51356124844e+02 1.37565831671e+03 -9.27684127466e+01
1.54881661891e+02 1.37536485332e+03 -9.49090137645e+01
1.58489319246e+02 1.37505769361e+03 -9.70980367877e+01
1.62181009736e+02 1.37473620494e+03 -9.93365079427e+01
1.65958690744e+02 1.37439972607e+03 -1.01625470118e+02
1.69824365246e+02 1.37404756596e+03 -1.03965982861e+02
1.73780082875e+02 1.37367900244e+03 -1.06359122239e+02
1.77827941004e+02 1.37329328094e+03 -1.08805980660e+02
1.81970085861e+02 1.37288961307e+03 -1.11307666657e+02
1.86208713666e+02 1.37246717522e+03 -1.13865304616e+02
1.90546071796e+02 1.37202510705e+03 -1.16480034470e+02
1.94984459976e+02 1.37156251001e+03 -1.19153011327e+02
1.99526231497e+02 1.37107844570e+03 -1.21885405050e+02
2.04173794467e+02 1.37057193426e+03 -1.24678399769e+02
2.08929613085e+02 1.37004195267e+03 -1.27533193337e+02
2.13796208950e+02 1.36948743298e+03 -1.30450996706e+02
2.18776162395e+02 1.36890726053e+03 -1.33433033229e+02
2.23872113857e+02 1.36830027209e+03 -1.36480537890e+02
2.29086765277e+02 1.36766525390e+03 -1.39594756435e+02
2.34422881532e+02 1.36700093972e+03 -1.42776944419e+02
2.39883291902e+02 1.36630600879e+03 -1.46028366147e+02
2.45470891569e+02 1.36557908372e+03 -1.49350293520e+02
2.51188643151e+02 1.36481872840e+03 -1.52744004754e+02
2.57039578277e+02 1.36402344574e+03 -1.56210782992e+02
2.63026799190e+02 1.36319167542e+03 -1.59751914778e+02
2.69153480393e+02 1.36232179165e+03 -1.63368688402e+02
2.75422870334e+02 1.36141210074e+03 -1.67062392095e+02
2.81838293126e+02 1.36046083878e+03 -1.70834312077e+02
2.88403150313e+02 1.35946616912e+03 -1.74685730434e+02
2.95120922667e+02 1.35842617999e+03 -1.78617922832e+02
3.01995172040e+02 1.35733888193e+03 -1.82632156039e+02
3.09029543251e+02 1.35620220526e+03 -1.86729685263e+02
3.16227766017e+02 1.35501399757e+03 -1.90911751285e+02
3.23593656930e+02 1.35377202109e+03 -1.95179577371e+02
3.31131121483e+02 1.35247395020e+03 -1.99534365971e+02
3.38844156139e+02 1.35111736877e+03 -2.03977295169e+02
3.46736850453e+02 1.34969976767e+03 -2.08509514890e+02
3.54813389234e+02 1.34821854223e+03 -2.13132142853e+02
3.63078054770e+02 1.34667098972e+03 -2.17846260237e+02
3.71535229097e+02 1.34505430695e+03 -2.22652907074e+02
3.80189396321e+02 1.34336558785e+03 -2.27553077345e+02
3.89045144994e+02 1.34160182122e+03 -2.32547713760e+02
3.98107170553e+02 1.33975988855e+03 -2.37637702228e+02
4.07380277804e+02 1.33783656192e+03 -2.42823865987e+02
4.16869383470e+02 1.33582850209e+03 -2.48106959393e+02
4.26579518802e+02 1.33373225679e+03 -2.53487661365e+02
4.36515832240e+02 1.33154425910e+03 -2.58966568454e+02
4.46683592151e+02 1.32926082619e+03 -2.64544187551e+02
4.57088189615e+02 1.32687815817e+03 -2.70220928212e+02
4.67735141287e+02 1.32439233734e+03 -2.75997094598e+02
4.78630092323e+02 1.32179932771e+03 -2.81872877027e+02
4.89778819368e+02 1.31909497488e+03 -2.87848343132e+02
5.01187233627e+02 1.31627500631e+03 -2.93923428627e+02
5.12861383991e+02 1.31333503203e+03 -3.00097927677e+02
5.24807460250e+02 1.31027054587e+03 -3.06371482888e+02
5.37031796370e+02 1.30707692717e+03 -3.12743574910e+02
5.49540873858e+02 1.30374944306e+03 -3.19213511676e+02
5.62341325190e+02 1.30028325143e+03 -3.25780417284e+02
5.75439937337e+02 1.29667340453e+03 -3.32443220543e+02
5.88843655356e+02 1.29291485329e+03 -3.39200643211e+02
6.02559586074e+02 1.28900245251e+03 -3.46051187944e+02
6.16595001861e+02 1.28493096676e+03 -3.52993126008e+02
6.30957344480e+02 1.28069507737e+03 -3.60024484767e+02
6.45654229035e+02 1.27628939021e+03 -3.67143035023e+02
6.60693448008e+02 1.27170844458e+03 -3.74346278243e+02
6.76082975392e+02 1.26694672317e+03 -3.81631433741e+02
6.91830970919e+02 1.26199866318e+03 -3.88995425880e+02
7.07945784384e+02 1.25685866855e+03 -3.96434871379e+02
7.24435960075e+02 1.25152112349e+03 -4.03946066801e+02
7.41310241301e+02 1.24598040733e+03 -4.11524976319e+02
7.58577575029e+02 1.24023091060e+03 -4.19167219872e+02
7.76247116629e+02 1.23426705262e+03 -4.26868061810e+02
7.94328234724e+02 1.22808330030e+03 -4.34622400152e+02
8.12830516164e+02 1.22167418855e+03 -4.42424756603e+02
