# TEMPERATURE = 2.500000e+01
# FREQ WR(AV) WI(AV)
3.23593656930e+04 8.74559969210e-01 8.19387364310e-02
3.31131121483e+04 8.74832484764e-01 7.99133495437e-02
3.38844156139e+04 8.75092764039e-01 7.79286306053e-02
3.46736850453e+04 8.75341343553e-01 7.59836400018e-02
3.54813389234e+04 8.75578736369e-01 7.40774517769e-02
3.63078054770e+04 8.75805433057e-01 7.22091536237e-02
3.71535229097e+04 8.76021902634e-01 7.03778468531e-02
3.80189396321e+04 8.76228593456e-01 6.85826463396e-02
3.89045144994e+04 8.76425934083e-01 6.68226804483e-02
3.98107170553e+04 8.76614334101e-01 6.50970909420e-02
4.07380277804e+04 8.76794184920e-01 6.34050328733e-02
4.16869383470e+04 8.76965860534e-01 6.17456744603e-02
4.26579518802e+04 8.77129718251e-01 6.01181969483e-02
4.36515832240e+04 8.77286099396e-01 5.85217944596e-02
4.46683592151e+04 8.77435329979e-01 5.69556738310e-02
4.57088189615e+04 8.77577721344e-01 5.54190544412e-02
4.67735141287e+04 8.77713570781e-01 5.39111680286e-02
4.78630092323e+04 8.77843162120e-01 5.24312585012e-02
4.89778819368e+04 8.77966766295e-01 5.09785817376e-02
5.01187233627e+04 8.78084641888e-01 4.95524053828e-02
5.12861383991e+04 8.78197035644e-01 4.81520086362e-02
5.24807460250e+04 8.78304182969e-01 4.67766820360e-02
5.37031796370e+04 8.78406308403e-01 4.54257272371e-02
5.49540873858e+04 8.78503626076e-01 4.40984567862e-02
5.62341325190e+04 8.78596340136e-01 4.27941938923e-02
5.75439937337e+04 8.78684645168e-01 4.15122721947e-02
5.88843655356e+04 8.78768726587e-01 4.02520355280e-02
6.02559586074e+04 8.78848761016e-01 3.90128376849e-02
6.16595001861e+04 8.78924916644e-01 3.77940421768e-02
6.30957344480e+04 8.78997353574e-01 3.65950219935e-02
6.45654229035e+04 8.79066224146e-01 3.54151593612e-02
6.60693448008e+04 8.79131673251e-01 3.42538454996e-02
6.76082975392e+04 8.79193838628e-01 3.31104803785e-02
6.91830970919e+04 8.79252851148e-01 3.19844724736e-02
7.07945784384e+04 8.79308835081e-01 3.08752385227e-02
7.24435960075e+04 8.79361908355e-01 2.97822032811e-02
7.41310241301e+04 8.79412182797e-01 2.87047992780e-02
7.58577575029e+04 8.79459764364e-01 2.76424665722e-02
7.76247116629e+04 8.79504753362e-01 2.65946525091e-02
7.94328234724e+04 8.79547244655e-01 2.55608114779e-02
8.12830516164e+04 8.79587327860e-01 2.45404046691e-02
8.31763771103e+04 8.79625087532e-01 2.35328998338e-02
8.51138038202e+04 8.79660603344e-01 2.25377710422e-02
8.70963589956e+04 8.79693950244e-01 2.15544984449e-02
8.91250938134e+04 8.79725198620e-01 2.05825680334e-02
9.12010839356e+04 8.79754414441e-01 1.96214714028e-02
9.33254300797e+04 8.79781659393e-01 1.86707055151e-02
9.54992586021e+04 8.79806991012e-01 1.77297724632e-02
9.77237220956e+04 8.79830462802e-01 1.67981792369e-02
1.00000000000e+05 8.79852124346e-01 1.58754374889e-02
1.02329299228e+05 8.79872021408e-01 1.49610633031e-02
1.04712854805e+05 8.79890196033e-01 1.40545769626e-02
1.07151930524e+05 8.79906686629e-01 1.31555027202e-02
1.09647819614e+05 8.79921528053e-01 1.22633685692e-02
1.12201845430e+05 8.79934751680e-01 1.13777060153e-02
1.14815362150e+05 8.79946385470e-01 1.04980498499e-02
1.17489755494e+05 8.79956454026e-01 9.62393792417e-03
1.20226443462e+05 8.79964978647e-01 8.75491092436e-03
1.23026877081e+05 8.79971977372e-01 7.89051214795e-03
1.25892541179e+05 8.79977465015e-01 7.03028728092e-03
1.28824955169e+05 8.79981453201e-01 6.17378417580e-03
1.31825673856e+05 8.79983950389e-01 5.32055263086e-03
1.34896288259e+05 8.79984961887e-01 4.47014417004e-03
1.38038426460e+05 8.79984489867e-01 3.62211182381e-03
1.41253754462e+05 8.79982533367e-01 2.77600991090e-03
1.44543977075e+05 8.79979088293e-01 1.93139382076e-03
1.47910838817e+05 8.79974147406e-01 1.08781979695e-03
1.51356124844e+05 8.79967700312e-01 2.44844721114e-04
1.54881661891e+05 8.79959733436e-01 -5.97974102141e-04
1.58489319246e+05 8.79950229999e-01 -1.44107915973e-03
1.62181009736e+05 8.79939169978e-01 -2.28491294385e-03
1.65958690744e+05 8.79926530071e-01 -3.12991816506e-03
1.69824365246e+05 8.79912283642e-01 -3.97653796469e-03
1.73780082875e+05 8.79896400672e-01 -4.82521612654e-03
1.77827941004e+05 8.79878847693e-01 -5.67639728798e-03
1.81970085861e+05 8.79859587720e-01 -6.53052715031e-03
1.86208713666e+05 8.79838580176e-01 -7.38805268852e-03
1.90546071796e+05 8.79815780808e-01 -8.24942236027e-03
1.94984459976e+05 8.79791141593e-01 -9.11508631424e-03
1.99526231497e+05 8.79764610641e-01 -9.98549659776e-03
2.04173794467e+05 8.79736132090e-01 -1.08611073635e-02
2.08929613085e+05 8.79705645988e-01 -1.17423750756e-02
2.13796208950e+05 8.79673088170e-01 -1.26297587148e-02
2.18776162395e+05 8.79638390128e-01 -1.35237199824e-02
2.23872113857e+05 8.79601478868e-01 -1.44247235037e-02
2.29086765277e+05 8.79562276761e-01 -1.53332370301e-02
2.34422881532e+05 8.79520701388e-01 -1.62497316397e-02
2.39883291902e+05 8.79476665363e-01 -1.71746819375e-02
2.45470891568e+05 8.79430076162e-01 -1.81085662528e-02
2.51188643151e+05 8.79380835930e-01 -1.90518668365e-02
2.57039578277e+05 8.79328841285e-01 -2.00050700555e-02
2.63026799190e+05 8.79273983103e-01 -2.09686665860e-02
2.69153480393e+05 8.79216146300e-01 -2.19431516040e-02
2.75422870334e+05 8.79155209599e-01 -2.29290249744e-02
2.81838293126e+05 8.79091045280e-01 -2.39267914364e-02
2.88403150313e+05 8.79023518927e-01 -2.49369607871e-02
2.95120922667e+05 8.78952489156e-01 -2.59600480614e-02
3.01995172040e+05 8.78877807329e-01 -2.69965737087e-02
3.09029543251e+05 8.78799317255e-01 -2.80470637658e-02
3.16227766017e+05 8.78716854881e-01 -2.91120500255e-02
3.23593656930e+05 8.78630247961e-01 -3.01920702011e-02
3.31131121483e+05 8.78539315715e-01 -3.12876680854e-02
3.38844156139e+05 8.78443868470e-01 -3.23993937044e-02
3.46736850453e+05 8.78343707281e-01 -3.35278034653e-02
3.54813389234e+05 8.78238623546e-01 -3.46734602975e-02
3.63078054770e+05 8.78128398586e-01 -3.58369337869e-02
3.71535229097e+05 8.78012803226e-01 -3.70188003017e-02
3.80189396321e+05 8.77891597339e-01 -3.82196431105e-02
3.89045144994e+05 8.77764529385e-01 -3.94400524908e-02
3.98107170553e+05 8.77631335923e-01 -4.06806258269e-02
4.07380277804e+05 8.77491741098e-01 -4.19419676976e-02
4.16869383470e+05 8.77345456118e-01 -4.32246899514e-02
4.26579518802e+05 8.77192178699e-01 -4.45294117692e-02
4.36515832240e+05 8.77031592488e-01 -4.58567597124e-02
4.46683592151e+05 8.76863366470e-01 -4.72073677562e-02
4.57088189615e+05 8.76687154341e-01 -4.85818773065e-02
4.67735141287e+05 8.76502593864e-01 -4.99809371987e-02
4.78630092323e+05 8.76309306194e-01 -5.14052036771e-02
4.89778819368e+05 8.76106895177e-01 -5.28553403546e-02
5.01187233627e+05 8.75894946630e-01 -5.43320181482e-02
5.12861383991e+05 8.75673027580e-01 -5.58359151924e-02
5.24807460250e+05 8.75440685488e-01 -5.73677167251e-02
5.37031796370e+05 8.75197447435e-01 -5.89281149460e-02
5.49540873858e+05 8.74942819284e-01 -6.05178088453e-02
5.62341325190e+05 8.74676284809e-01 -6.21375039997e-02
5.75439937337e+05 8.74397304798e-01 -6.37879123339e-02
5.88843655356e+05 8.74105316118e-01 -6.54697518451e-02
6.02559586074e+05 8.73799730759e-01 -6.71837462870e-02
6.16595001861e+05 8.73479934836e-01 -6.89306248122e-02
6.30957344480e+05 8.73145287572e-01 -7.07111215683e-02
6.45654229035e+05 8.72795120237e-01 -7.25259752450e-02
6.60693448008e+05 8.72428735063e-01 -7.43759285702e-02
6.76082975392e+05 8.72045404128e-01 -7.62617277490e-02
6.91830970919e+05 8.71644368209e-01 -7.81841218448e-02
7.07945784384e+05 8.71224835600e-01 -8.01438620962e-02
7.24435960075e+05 8.70785980905e-01 -8.21417011674e-02
7.41310241301e+05 8.70326943805e-01 -8.41783923266e-02
7.58577575029e+05 8.69846827790e-01 -8.62546885486e-02
7.76247116629e+05 8.69344698872e-01 -8.83713415368e-02
7.94328234724e+05 8.68819584269e-01 -9.05291006595e-02
8.12830516164e+05 8.68270471070e-01 -9.27287117957e-02
8.31763771103e+05 8.67696304878e-01 -9.49709160849e-02
8.51138038202e+05 8.67095988435e-01 -9.72564485759e-02
8.70963589956e+05 8.66468380235e-01 -9.95860367677e-02
8.91250938134e+05 8.65812293127e-01 -1.01960399038e-01
9.12010839356e+05 8.65126492907e-01 -1.04380242955e-01
9.33254300797e+05 8.64409696909e-01 -1.06846263458e-01
9.54992586021e+05 8.63660572607e-01 -1.09359140912e-01
9.77237220956e+05 8.62877736211e-01 -1.11919539028e-01
1.00000000000e+06 8.62059751293e-01 -1.14528102626e-01
1.02329299228e+06 8.61205127422e-01 -1.17185455259e-01
1.04712854805e+06 8.60312318840e-01 -1.19892196679e-01
1.07151930524e+06 8.59379723170e-01 -1.22648900129e-01
1.09647819614e+06 8.58405680169e-01 -1.25456109476e-01
1.12201845430e+06 8.57388470549e-01 -1.28314336160e-01
1.14815362150e+06 8.56326314860e-01 -1.31224055962e-01
1.17489755494e+06 8.55217372454e-01 -1.34185705586e-01
1.20226443462e+06 8.54059740548e-01 -1.37199679038e-01
1.23026877081e+06 8.52851453395e-01 -1.40266323813e-01
1.25892541179e+06 8.51590481580e-01 -1.43385936878e-01
1.28824955169e+06 8.50274731458e-01 -1.46558760436e-01
1.31825673856e+06 8.48902044748e-01 -1.49784977492e-01
1.34896288259e+06 8.47470198314e-01 -1.53064707196e-01
1.38038426460e+06 8.45976904137e-01 -1.56397999973e-01
1.41253754462e+06 8.44419809515e-01 -1.59784832435e-01
1.44543977075e+06 8.42796497502e-01 -1.63225102084e-01
1.47910838817e+06 8.41104487619e-01 -1.66718621795e-01
1.51356124844e+06 8.39341236858e-01 -1.70265114100e-01
1.54881661891e+06 8.37504141008e-01 -1.73864205265e-01
1.58489319246e+06 8.35590536332e-01 -1.77515419178e-01
1.62181009736e+06 8.33597701613e-01 -1.81218171052e-01
1.65958690744e+06 8.31522860624e-01 -1.84971760960e-01
1.69824365246e+06 8.29363185019e-01 -1.88775367225e-01
1.73780082875e+06 8.27115797709e-01 -1.92628039667e-01
1.77827941004e+06 8.24777776733e-01 -1.96528692747e-01
1.81970085861e+06 8.22346159659e-01 -2.00476098630e-01
1.86208713666e+06 8.19817948566e-01 -2.04468880186e-01
1.90546071796e+06 8.17190115600e-01 -2.08505503979e-01
1.94984459976e+06 8.14459609185e-01 -2.12584273278e-01
1.99526231497e+06 8.11623360865e-01 -2.16703321123e-01
2.04173794467e+06 8.08678292854e-01 -2.20860603507e-01
2.08929613085e+06 8.05621326277e-01 -2.25053892725e-01
2.13796208950e+06 8.02449390160e-01 -2.29280770932e-01
2.18776162395e+06 7.99159431162e-01 -2.33538623996e-01
2.23872113857e+06 7.95748424081e-01 -2.37824635696e-01
2.29086765277e+06 7.92213383129e-01 -2.42135782343e-01
2.34422881532e+06 7.88551374008e-01 -2.46468827902e-01
2.39883291902e+06 7.84759526743e-01 -2.50820319692e-01
2.45470891568e+06 7.80835049313e-01 -2.55186584760e-01
2.51188643151e+06 7.76775242020e-01 -2.59563727000e-01
2.57039578277e+06 7.72577512602e-01 -2.63947625128e-01
2.63026799190e+06 7.68239392037e-01 -2.68333931596e-01
2.69153480393e+06 7.63758551005e-01 -2.72718072543e-01
2.75422870334e+06 7.59132816940e-01 -2.77095248884e-01
2.81838293126e+06 7.54360191619e-01 -2.81460438628e-01
2.88403150313e+06 7.49438869196e-01 -2.85808400517e-01
2.95120922667e+06 7.44367254600e-01 -2.90133679090e-01
3.01995172040e+06 7.39143982177e-01 -2.94430611237e-01
3.09029543251e+06 7.33767934477e-01 -2.98693334343e-01
3.16227766017e+06 7.28238261040e-01 -3.02915796081e-01
3.23593656930e+06 7.22554397044e-01 -3.07091765921e-01
3.31131121483e+06 7.16716081656e-01 -3.11214848397e-01
3.38844156139e+06 7.10723375927e-01 -3.15278498185e-01
3.46736850453e+06 7.04576680042e-01 -3.19276036987e-01
3.54813389234e+06 6.98276749754e-01 -3.23200672248e-01
3.63078054770e+06 6.91824711789e-01 -3.27045517674e-01
3.71535229097e+06 6.85222078050e-01 -3.30803615513e-01
3.80189396321e+06 6.78470758396e-01 -3.34467960555e-01
3.89045144994e+06 6.71573071805e-01 -3.38031525744e-01
3.98107170553e+06 6.64531755733e-01 -3.41487289314e-01
4.07380277804e+06 6.57349973452e-01 -3.44828263303e-01
4.16869383470e+06 6.50031319212e-01 -3.48047523301e-01
4.26579518802e+06 6.42579821032e-01 -3.51138239232e-01
4.36515832240e+06 6.34999940983e-01 -3.54093706982e-01
4.46683592151e+06 6.27296572815e-01 -3.56907380629e-01
4.57088189615e+06 6.19475036823e-01 -3.59572905045e-01
4.67735141287e+06 6.11541071858e-01 -3.62084148578e-01
4.78630092323e+06 6.03500824432e-01 -3.64435235556e-01
4.89778819368e+06 5.95360834881e-01 -3.66620578306e-01
5.01187233627e+06 5.87128020595e-01 -3.68634908386e-01
5.12861383991e+06 5.78809656362e-01 -3.70473306730e-01
5.24807460250e+06 5.70413351890e-01 -3.72131232391e-01
5.37031796370e+06 5.61947026629e-01 -3.73604549596e-01
5.49540873858e+06 5.53418882047e-01 -3.74889552804e-01
5.62341325190e+06 5.44837371522e-01 -3.75982989515e-01
5.75439937337e+06 5.36211168103e-01 -3.76882080548e-01
5.88843655356e+06 5.27549130349e-01 -3.77584537581e-01
6.02559586074e+06 5.18860266553e-01 -3.78088577735e-01
6.16595001861e+06 5.10153697641e-01 -3.78392935038e-01
6.30957344480e+06 5.01438619060e-01 -3.78496868628e-01
6.45654229035e+06 4.92724262002e-01 -3.78400167603e-01
6.60693448008e+06 4.84019854307e-01 -3.78103152457e-01
6.76082975392e+06 4.75334581389e-01 -3.77606673087e-01
6.91830970919e+06 4.66677547548e-01 -3.76912103387e-01
7.07945784384e+06 4.58057738002e-01 -3.76021332512e-01
7.24435960075e+06 4.49483981983e-01 -3.74936752887e-01
7.41310241301e+06 4.40964917201e-01 -3.73661245141e-01
7.58577575029e+06 4.32508955989e-01 -3.72198160098e-01
7.76247116629e+06 4.24124253391e-01 -3.70551298076e-01
7.94328234724e+06 4.15818677433e-01 -3.68724885697e-01
8.12830516164e+06 4.07599781805e-01 -3.66723550486e-01
8.31763771103e+06 3.99474781117e-01 -3.64552293528e-01
8.51138038202e+06 3.91450528876e-01 -3.62216460475e-01
8.70963589956e+06 3.83533498297e-01 -3.59721711217e-01
8.91250938134e+06 3.75729766012e-01 -3.57073988498e-01
9.12010839356e+06 3.68044998713e-01 -3.54279485814e-01
9.33254300797e+06 3.60484442731e-01 -3.51344614863e-01
9.54992586021e+06 3.53052916522e-01 -3.48275972867e-01
9.77237220956e+06 3.45754805979e-01 -3.45080310021e-01
1.00000000000e+07 3.38594062505e-01 -3.41764497357e-01
1.02329299228e+07 3.31574203705e-01 -3.38335495248e-01
1.04712854805e+07 3.24698316574e-01 -3.34800322788e-01
1.07151930524e+07 3.17969063012e-01 -3.31166028248e-01
1.09647819614e+07 3.11388687503e-01 -3.27439660786e-01
1.12201845430e+07 3.04959026764e-01 -3.23628243562e-01
1.14815362150e+07 2.98681521178e-01 -3.19738748388e-01
1.17489755494e+07 2.92557227806e-01 -3.15778072019e-01
1.20226443462e+07 2.86586834784e-01 -3.11753014158e-01
1.23026877081e+07 2.80770676893e-01 -3.07670257243e-01
1.25892541179e+07 2.75108752120e-01 -3.03536348036e-01
1.28824955169e+07 2.69600739012e-01 -2.99357681035e-01
1.31825673856e+07 2.64246014626e-01 -2.95140483705e-01
1.34896288259e+07 2.59043672923e-01 -2.90890803497e-01
1.38038426460e+07 2.53992543426e-01 -2.86614496632e-01
1.41253754462e+07 2.49091209984e-01 -2.82317218576e-01
1.44543977075e+07 2.44338029520e-01 -2.78004416162e-01
1.47910838817e+07 2.39731150613e-01 -2.73681321278e-01
1.51356124844e+07 2.35268531812e-01 -2.69352946040e-01
1.54881661891e+07 2.30947959570e-01 -2.65024079362e-01
1.58489319246e+07 2.26767065722e-01 -2.60699284836e-01
1.62181009736e+07 2.22723344409e-01 -2.56382899820e-01
1.65958690744e+07 2.18814168403e-01 -2.52079035647e-01
1.69824365246e+07 2.15036804766e-01 -2.47791578849e-01
1.73780082875e+07 2.11388429805e-01 -2.43524193303e-01
1.77827941004e+07 2.07866143293e-01 -2.39280323213e-01
1.81970085861e+07 2.04466981927e-01 -2.35063196822e-01
1.86208713666e+07 2.01187932009e-01 -2.30875830770e-01
1.90546071796e+07 1.98025941348e-01 -2.26721035025e-01
1.94984459976e+07 1.94977930383e-01 -2.22601418286e-01
1.99526231497e+07 1.92040802520e-01 -2.18519393796e-01
2.04173794467e+07 1.89211453718e-01 -2.14477185491e-01
2.08929613085e+07 1.86486781318e-01 -2.10476834411e-01
2.13796208950e+07 1.83863692148e-01 -2.06520205321e-01
2.18776162395e+07 1.81339109925e-01 -2.02608993477e-01
2.23872113857e+07 1.78909981981e-01 -1.98744731493e-01
2.29086765277e+07 1.76573285334e-01 -1.94928796255e-01
2.34422881532e+07 1.74326032155e-01 -1.91162415841e-01
2.39883291902e+07 1.72165274630e-01 -1.87446676411e-01
2.45470891568e+07 1.70088109286e-01 -1.83782529040e-01
2.51188643151e+07 1.68091680779e-01 -1.80170796441e-01
2.57039578277e+07 1.66173185211e-01 -1.76612179589e-01
2.63026799190e+07 1.64329872974e-01 -1.73107264189e-01
2.69153480393e+07 1.62559051181e-01 -1.69656526988e-01
2.75422870334e+07 1.60858085705e-01 -1.66260341919e-01
2.81838293126e+07 1.59224402850e-01 -1.62918986049e-01
2.88403150313e+07 1.57655490700e-01 -1.59632645333e-01
2.95120922667e+07 1.56148900155e-01 -1.56401420171e-01
3.01995172040e+07 1.54702245702e-01 -1.53225330741e-01
3.09029543251e+07 1.53313205931e-01 -1.50104322138e-01
3.16227766017e+07 1.51979523830e-01 -1.47038269285e-01
3.23593656930e+07 1.50699006881e-01 -1.44026981643e-01
3.31131121483e+07 1.49469526971e-01 -1.41070207706e-01
3.38844156139e+07 1.48289020158e-01 -1.38167639289e-01
3.46736850453e+07 1.47155486287e-01 -1.35318915617e-01
3.54813389234e+07 1.46066988492e-01 -1.32523627218e-01
3.63078054770e+07 1.45021652594e-01 -1.29781319623e-01
3.71535229097e+07 1.44017666411e-01 -1.27091496887e-01
3.80189396321e+07 1.43053278984e-01 -1.24453624935e-01
3.89045144994e+07 1.42126799753e-01 -1.21867134738e-01
3.98107170553e+07 1.41236597671e-01 -1.19331425338e-01
4.07380277804e+07 1.40381100272e-01 -1.16845866718e-01
4.16869383470e+07 1.39558792715e-01 -1.14409802532e-01
4.26579518802e+07 1.38768216789e-01 -1.12022552706e-01
4.36515832240e+07 1.38007969895e-01 -1.09683415917e-01
4.46683592151e+07 1.37276704018e-01 -1.07391671948e-01
4.57088189615e+07 1.36573124673e-01 -1.05146583952e-01
4.67735141287e+07 1.35895989841e-01 -1.02947400598e-01
4.78630092323e+07 1.35244108900e-01 -1.00793358142e-01
4.89778819368e+07 1.34616341534e-01 -9.86836824008e-02
5.01187233627e+07 1.34011596639e-01 -9.66175906474e-02
5.12861383991e+07 1.33428831214e-01 -9.45942934351e-02
5.24807460250e+07 1.32867049239e-01 -9.26129963464e-02
5.37031796370e+07 1.32325300542e-01 -9.06729016759e-02
5.49540873858e+07 1.31802679644e-01 -8.87732100475e-02
5.62341325190e+07 1.31298324597e-01 -8.69131219687e-02
5.75439937337e+07 1.30811415788e-01 -8.50918393223e-02
5.88843655356e+07 1.30341174740e-01 -8.33085667964e-02
6.02559586074e+07 1.29886862874e-01 -8.15625132522e-02
6.16595001861e+07 1.29447780261e-01 -7.98528930286e-02
6.30957344480e+07 1.29023264345e-01 -7.81789271817e-02
6.45654229035e+07 1.28612688642e-01 -7.65398446588e-02
6.60693448008e+07 1.28215461420e-01 -7.49348834026e-02
6.76082975392e+07 1.27831024354e-01 -7.33632913849e-02
6.91830970919e+07 1.27458851166e-01 -7.18243275669e-02
7.07945784384e+07 1.27098446240e-01 -7.03172627827e-02
7.24435960075e+07 1.26749343235e-01 -6.88413805452e-02
7.41310241301e+07 1.26411103674e-01 -6.73959777712e-02
7.58577575029e+07 1.26083315540e-01 -6.59803654248e-02
7.76247116629e+07 1.25765591861e-01 -6.45938690769e-02
7.94328234724e+07 1.25457569304e-01 -6.32358293809e-02
8.12830516164e+07 1.25158906777e-01 -6.19056024648e-02
8.31763771103e+07 1.24869284046e-01 -6.06025602384e-02
8.51138038202e+07 1.24588400372e-01 -5.93260906190e-02
8.70963589956e+07 1.24315973172e-01 -5.80755976761e-02
8.91250938134e+07 1.24051736718e-01 -5.68505016971e-02
9.12010839356e+07 1.23795440864e-01 -5.56502391795e-02
9.33254300797e+07 1.23546849825e-01 -5.44742627500e-02
9.54992586021e+07 1.23305740991e-01 -5.33220410172e-02
9.77237220956e+07 1.23071903804e-01 -5.21930583622e-02
1.00000000000e+08 1.22845138680e-01 -5.10868146714e-02
1.02329299228e+08 1.22625255990e-01 -5.00028250174e-02
1.04712854805e+08 1.22412075104e-01 -4.89406192943e-02
1.07151930524e+08 1.22205423495e-01 -4.78997418124e-02
1.09647819614e+08 1.22005135904e-01 -4.68797508585e-02
1.12201845430e+08 1.21811053569e-01 -4.58802182280e-02
1.14815362150e+08 1.21623023517e-01 -4.49007287340e-02
1.17489755494e+08 1.21440897922e-01 -4.39408796998e-02
1.20226443462e+08 1.21264533515e-01 -4.30002804394e-02
1.23026877081e+08 1.21093791067e-01 -4.20785517317e-02
1.25892541179e+08 1.20928534915e-01 -4.11753252930e-02
1.28824955169e+08 1.20768632557e-01 -4.02902432518e-02
1.31825673856e+08 1.20613954286e-01 -3.94229576308e-02
1.34896288259e+08 1.20464372886e-01 -3.85731298383e-02
1.38038426460e+08 1.20319763363e-01 -3.77404301737e-02
1.41253754462e+08 1.20180002727e-01 -3.69245373489e-02
1.44543977075e+08 1.20044969807e-01 -3.61251380268e-02
1.47910838817e+08 1.19914545107e-01 -3.53419263820e-02
1.51356124844e+08 1.19788610690e-01 -3.45746036811e-02
1.54881661891e+08 1.19667050095e-01 -3.38228778866e-02
1.58489319246e+08 1.19549748274e-01 -3.30864632842e-02
1.62181009736e+08 1.19436591555e-01 -3.23650801330e-02
1.65958690744e+08 1.19327467628e-01 -3.16584543405e-02
1.69824365246e+08 1.19222265539e-01 -3.09663171609e-02
1.73780082875e+08 1.19120875701e-01 -3.02884049158e-02
1.77827941004e+08 1.19023189923e-01 -2.96244587392e-02
1.81970085861e+08 1.18929101434e-01 -2.89742243427e-02
1.86208713666e+08 1.18838504929e-01 -2.83374518029e-02
1.90546071796e+08 1.18751296608e-01 -2.77138953683e-02
1.94984459976e+08 1.18667374227e-01 -2.71033132849e-02
1.99526231497e+08 1.18586637139e-01 -2.65054676400e-02
2.04173794467e+08 1.18508986354e-01 -2.59201242222e-02
2.08929613085e+08 1.18434324578e-01 -2.53470523969e-02
2.13796208950e+08 1.18362556263e-01 -2.47860249958e-02
2.18776162395e+08 1.18293587652e-01 -2.42368182196e-02
2.23872113857e+08 1.18227326820e-01 -2.36992115519e-02
2.29086765277e+08 1.18163683711e-01 -2.31729876846e-02
2.34422881532e+08 1.18102570170e-01 -2.26579324518e-02
2.39883291902e+08 1.18043899973e-01 -2.21538347730e-02
2.45470891568e+08 1.17987588854e-01 -2.16604866034e-02
2.51188643151e+08 1.17933554523e-01 -2.11776828909e-02
2.57039578277e+08 1.17881716681e-01 -2.07052215389e-02
2.63026799190e+08 1.17831997030e-01 -2.02429033735e-02
2.69153480393e+08 1.17784319284e-01 -1.97905321156e-02
2.75422870334e+08 1.17738609166e-01 -1.93479143563e-02
2.81838293126e+08 1.17694794406e-01 -1.89148595348e-02
2.88403150313e+08 1.17652804740e-01 -1.84911799189e-02
2.95120922667e+08 1.17612571893e-01 -1.80766905875e-02
3.01995172040e+08 1.17574029571e-01 -1.76712094145e-02
3.09029543251e+08 1.17537113440e-01 -1.72745570535e-02
3.16227766017e+08 1.17501761109e-01 -1.68865569233e-02
3.23593656930e+08 1.17467912106e-01 -1.65070351937e-02
3.31131121483e+08 1.17435507851e-01 -1.61358207720e-02
3.38844156139e+08 1.17404491634e-01 -1.57727452883e-02
3.46736850453e+08 1.17374808578e-01 -1.54176430822e-02
3.54813389234e+08 1.17346405613e-01 -1.50703511872e-02
3.63078054770e+08 1.17319231440e-01 -1.47307093162e-02
3.71535229097e+08 1.17293236498e-01 -1.43985598455e-02
3.80189396321e+08 1.17268372928e-01 -1.40737477985e-02
3.89045144994e+08 1.17244594537e-01 -1.37561208282e-02
3.98107170553e+08 1.17221856758e-01 -1.34455291997e-02
4.07380277804e+08 1.17200116615e-01 -1.31418257711e-02
4.16869383470e+08 1.17179332684e-01 -1.28448659743e-02
4.26579518802e+08 1.17159465050e-01 -1.25545077942e-02
4.36515832240e+08 1.17140475274e-01 -1.22706117477e-02
4.46683592151e+08 1.17122326349e-01 -1.19930408619e-02
4.57088189615e+08 1.17104982662e-01 -1.17216606513e-02
4.67735141287e+08 1.17088409955e-01 -1.14563390939e-02
4.78630092323e+08 1.17072575285e-01 -1.11969466075e-02
4.89778819368e+08 1.17057446986e-01 -1.09433560249e-02
5.01187233627e+08 1.17042994632e-01 -1.06954425675e-02
5.12861383991e+08 1.17029188992e-01 -1.04530838200e-02
5.24807460250e+08 1.17016002002e-01 -1.02161597032e-02
5.37031796370e+08 1.17003406720e-01 -9.98455244696e-03
5.49540873858e+08 1.16991377292e-01 -9.75814656185e-03
5.62341325190e+08 1.16979888917e-01 -9.53682881134e-03
5.75439937337e+08 1.16968917807e-01 -9.32048818278e-03
5.88843655356e+08 1.16958441160e-01 -9.10901585833e-03
6.02559586074e+08 1.16948437115e-01 -8.90230518536e-03
6.16595001861e+08 1.16938884730e-01 -8.70025164665e-03
6.30957344480e+08 1.16929763940e-01 -8.50275283015e-03
6.45654229035e+08 1.16921055527e-01 -8.30970839864e-03
6.60693448008e+08 1.16912741094e-01 -8.12102005902e-03
6.76082975392e+08 1.16904803026e-01 -7.93659153151e-03
6.91830970919e+08 1.16897224468e-01 -7.75632851866e-03
7.07945784384e+08 1.16889989290e-01 -7.58013867423e-03
7.24435960075e+08 1.16883082061e-01 -7.40793157199e-03
7.41310241301e+08 1.16876488024e-01 -7.23961867451e-03
7.58577575029e+08 1.16870193066e-01 -7.07511330184e-03
7.76247116629e+08 1.16864183691e-01 -6.91433060028e-03
7.94328234724e+08 1.16858447001e-01 -6.75718751113e-03
8.12830516164e+08 1.16852970665e-01 -6.60360273957e-03
8.31763771103e+08 1.16847742900e-01 -6.45349672358e-03
8.51138038202e+08 1.16842752445e-01 -6.30679160304e-03
8.70963589956e+08 1.16837988544e-01 -6.16341118889e-03
8.91250938134e+08 1.16833440919e-01 -6.02328093258e-03
9.12010839356e+08 1.16829099753e-01 -5.88632789564e-03
9.33254300797e+08 1.16824955670e-01 -5.75248071951e-03
9.54992586021e+08 1.16820999717e-01 -5.62166959557e-03
9.77237220956e+08 1.16817223342e-01 -5.49382623550e-03
1.00000000000e+09 1.16813618380e-01 -5.36888384185e-03
1.02329299228e+09 1.16810177035e-01 -5.24677707897e-03
1.04712854805e+09 1.16806891866e-01 -5.12744204421e-03
