# TEMPERATURE = 2.500000e+01
# FREQ WR(AV) WI(AV)
2.45470891568e+04 1.28238278046e+01 -1.45377318812e+02
2.51188643151e+04 1.22153916177e+01 -1.42123732295e+02
2.57039578277e+04 1.16338936715e+01 -1.38940521625e+02
2.63026799190e+04 1.10781603294e+01 -1.35826326186e+02
2.69153480393e+04 1.05470674231e+01 -1.32779800677e+02
2.75422870334e+04 1.00395383141e+01 -1.29799615766e+02
2.81838293126e+04 9.55454201827e+00 -1.26884458653e+02
2.88403150313e+04 9.09109139118e+00 -1.24033033575e+02
2.95120922667e+04 8.64824137612e+00 -1.21244062239e+02
3.01995172040e+04 8.22508731126e+00 -1.18516284194e+02
3.09029543251e+04 7.82076329612e+00 -1.15848457150e+02
3.16227766017e+04 7.43444061584e+00 -1.13239357240e+02
3.23593656930e+04 7.06532622179e+00 -1.10687779238e+02
3.31131121483e+04 6.71266126752e+00 -1.08192536728e+02
3.38844156139e+04 6.37571969837e+00 -1.05752462232e+02
3.46736850453e+04 6.05380689358e+00 -1.03366407306e+02
3.54813389234e+04 5.74625835933e+00 -1.01033242591e+02
3.63078054770e+04 5.45243847135e+00 -9.87518578370e+01
3.71535229097e+04 5.17173926565e+00 -9.65211619008e+01
3.80189396321e+04 4.90357927586e+00 -9.43400827076e+01
3.89045144994e+04 4.64740241590e+00 -9.22075671948e+01
3.98107170553e+04 4.40267690633e+00 -9.01225812309e+01
4.07380277804e+04 4.16889424317e+00 -8.80841095127e+01
4.16869383470e+04 3.94556820770e+00 -8.60911554450e+01
4.26579518802e+04 3.73223391577e+00 -8.41427410025e+01
4.36515832240e+04 3.52844690551e+00 -8.22379065762e+01
4.46683592151e+04 3.33378226183e+00 -8.03757108063e+01
4.57088189615e+04 3.14783377659e+00 -7.85552304023e+01
4.67735141287e+04 2.97021314312e+00 -7.67755599519e+01
4.78630092323e+04 2.80054918377e+00 -7.50358117198e+01
4.89778819368e+04 2.63848710940e+00 -7.33351154381e+01
5.01187233627e+04 2.48368780952e+00 -7.16726180887e+01
5.12861383991e+04 2.33582717199e+00 -7.00474836787e+01
5.24807460250e+04 2.19459543110e+00 -6.84588930102e+01
5.37031796370e+04 2.05969654302e+00 -6.69060434451e+01
5.49540873858e+04 1.93084758750e+00 -6.53881486653e+01
5.62341325190e+04 1.80777819479e+00 -6.39044384297e+01
5.75439937337e+04 1.69022999693e+00 -6.24541583283e+01
5.88843655356e+04 1.57795610217e+00 -6.10365695335e+01
6.02559586074e+04 1.47072059192e+00 -5.96509485507e+01
6.16595001861e+04 1.36829803907e+00 -5.82965869666e+01
6.30957344480e+04 1.27047304700e+00 -5.69727911975e+01
6.45654229035e+04 1.17703980831e+00 -5.56788822371e+01
6.60693448008e+04 1.08780168255e+00 -5.44141954046e+01
6.76082975392e+04 1.00257079214e+00 -5.31780800925e+01
6.91830970919e+04 9.21167635765e-01 -5.19698995165e+01
7.07945784384e+04 8.43420718411e-01 -5.07890304655e+01
7.24435960075e+04 7.69166197549e-01 -4.96348630532e+01
7.41310241301e+04 6.98247544609e-01 -4.85068004716e+01
7.58577575029e+04 6.30515221197e-01 -4.74042587464e+01
7.76247116629e+04 5.65826369421e-01 -4.63266664937e+01
7.94328234724e+04 5.04044515725e-01 -4.52734646801e+01
8.12830516164e+04 4.45039287666e-01 -4.42441063842e+01
8.31763771103e+04 3.88686143086e-01 -4.32380565616e+01
8.51138038202e+04 3.34866111140e-01 -4.22547918116e+01
8.70963589956e+04 2.83465544703e-01 -4.12938001473e+01
8.91250938134e+04 2.34375883635e-01 -4.03545807686e+01
9.12010839356e+04 1.87493428464e-01 -3.94366438381e+01
9.33254300797e+04 1.42719124038e-01 -3.85395102599e+01
9.54992586021e+04 9.99583526975e-02 -3.76627114619e+01
9.77237220956e+04 5.91207365861e-02 -3.68057891807e+01
1.00000000000e+05 2.01199486819e-02 -3.59682952505e+01
1.02329299228e+05 -1.71264678157e-02 -3.51497913944e+01
1.04712854805e+05 -5.26972721094e-02 -3.43498490201e+01
1.07151930524e+05 -8.66676907850e-02 -3.35680490176e+01
1.09647819614e+05 -1.19109575481e-01 -3.28039815611e+01
1.12201845430e+05 -1.50091553568e-01 -3.20572459143e+01
1.14815362150e+05 -1.79679172137e-01 -3.13274502385e+01
1.17489755494e+05 -2.07935035596e-01 -3.06142114042e+01
1.20226443462e+05 -2.34918937150e-01 -2.99171548063e+01
1.23026877081e+05 -2.60687984435e-01 -2.92359141825e+01
1.25892541179e+05 -2.85296719556e-01 -2.85701314346e+01
1.28824955169e+05 -3.08797233786e-01 -2.79194564540e+01
1.31825673856e+05 -3.31239277148e-01 -2.72835469489e+01
1.34896288259e+05 -3.52670363115e-01 -2.66620682769e+01
1.38038426460e+05 -3.73135868635e-01 -2.60546932784e+01
1.41253754462e+05 -3.92679129697e-01 -2.54611021153e+01
1.44543977075e+05 -4.11341532617e-01 -2.48809821113e+01
1.47910838817e+05 -4.29162601261e-01 -2.43140275961e+01
1.51356124844e+05 -4.46180080349e-01 -2.37599397526e+01
1.54881661891e+05 -4.62430015045e-01 -2.32184264667e+01
1.58489319246e+05 -4.77946826982e-01 -2.26892021806e+01
1.62181009736e+05 -4.92763386873e-01 -2.21719877487e+01
1.65958690744e+05 -5.06911083878e-01 -2.16665102965e+01
1.69824365246e+05 -5.20419891855e-01 -2.11725030827e+01
1.73780082875e+05 -5.33318432639e-01 -2.06897053634e+01
1.77827941004e+05 -5.45634036480e-01 -2.02178622596e+01
1.81970085861e+05 -5.57392799767e-01 -1.97567246277e+01
1.86208713666e+05 -5.68619640153e-01 -1.93060489318e+01
1.90546071796e+05 -5.79338349204e-01 -1.88655971197e+01
1.94984459976e+05 -5.89571642680e-01 -1.84351365003e+01
1.99526231497e+05 -5.99341208543e-01 -1.80144396251e+01
2.04173794467e+05 -6.08667752809e-01 -1.76032841705e+01
2.08929613085e+05 -6.17571043328e-01 -1.72014528241e+01
2.13796208950e+05 -6.26069951583e-01 -1.68087331724e+01
2.18776162395e+05 -6.34182492607e-01 -1.64249175914e+01
2.23872113857e+05 -6.41925863094e-01 -1.60498031391e+01
2.29086765277e+05 -6.49316477773e-01 -1.56831914510e+01
2.34422881532e+05 -6.56370004147e-01 -1.53248886372e+01
2.39883291902e+05 -6.63101395651e-01 -1.49747051818e+01
2.45470891568e+05 -6.69524923296e-01 -1.46324558450e+01
2.51188643151e+05 -6.75654205885e-01 -1.42979595666e+01
2.57039578277e+05 -6.81502238840e-01 -1.39710393719e+01
2.63026799190e+05 -6.87081421725e-01 -1.36515222803e+01
2.69153480393e+05 -6.92403584504e-01 -1.33392392143e+01
2.75422870334e+05 -6.97480012595e-01 -1.30340249121e+01
2.81838293126e+05 -7.02321470781e-01 -1.27357178417e+01
2.88403150313e+05 -7.06938226016e-01 -1.24441601157e+01
2.95120922667e+05 -7.11340069182e-01 -1.21591974101e+01
3.01995172040e+05 -7.15536335842e-01 -1.18806788827e+01
3.09029543251e+05 -7.19535926026e-01 -1.16084570951e+01
3.16227766017e+05 -7.23347323110e-01 -1.13423879350e+01
3.23593656930e+05 -7.26978611799e-01 -1.10823305414e+01
3.31131121483e+05 -7.30437495285e-01 -1.08281472306e+01
3.38844156139e+05 -7.33731311584e-01 -1.05797034243e+01
3.46736850453e+05 -7.36867049121e-01 -1.03368675789e+01
3.54813389234e+05 -7.39851361560e-01 -1.00995111171e+01
3.63078054770e+05 -7.42690581941e-01 -9.86750836022e+00
3.71535229097e+05 -7.45390736136e-01 -9.64073646233e+00
3.80189396321e+05 -7.47957555660e-01 -9.41907534618e+00
3.89045144994e+05 -7.50396489864e-01 -9.20240764006e+00
3.98107170553e+05 -7.52712717528e-01 -8.99061861643e+00
4.07380277804e+05 -7.54911157900e-01 -8.78359613171e+00
4.16869383470e+05 -7.56996481175e-01 -8.58123056762e+00
4.26579518802e+05 -7.58973118461e-01 -8.38341477369e+00
4.36515832240e+05 -7.60845271245e-01 -8.19004401114e+00
4.46683592151e+05 -7.62616920375e-01 -8.00101589806e+00
4.57088189615e+05 -7.64291834587e-01 -7.81623035579e+00
4.67735141287e+05 -7.65873578587e-01 -7.63558955654e+00
4.78630092323e+05 -7.67365520712e-01 -7.45899787218e+00
4.89778819368e+05 -7.68770840183e-01 -7.28636182430e+00
5.01187233627e+05 -7.70092533970e-01 -7.11759003528e+00
5.12861383991e+05 -7.71333423281e-01 -6.95259318059e+00
5.24807460250e+05 -7.72496159693e-01 -6.79128394217e+00
5.37031796370e+05 -7.73583230935e-01 -6.63357696291e+00
5.49540873858e+05 -7.74596966341e-01 -6.47938880210e+00
5.62341325190e+05 -7.75539541982e-01 -6.32863789208e+00
5.75439937337e+05 -7.76412985494e-01 -6.18124449578e+00
5.88843655356e+05 -7.77219180612e-01 -6.03713066529e+00
6.02559586074e+05 -7.77959871412e-01 -5.89622020152e+00
6.16595001861e+05 -7.78636666294e-01 -5.75843861465e+00
6.30957344480e+05 -7.79251041693e-01 -5.62371308569e+00
6.45654229035e+05 -7.79804345540e-01 -5.49197242887e+00
6.60693448008e+05 -7.80297800487e-01 -5.36314705501e+00
6.76082975392e+05 -7.80732506892e-01 -5.23716893576e+00
6.91830970919e+05 -7.81109445585e-01 -5.11397156874e+00
7.07945784384e+05 -7.81429480420e-01 -4.99348994352e+00
7.24435960075e+05 -7.81693360624e-01 -4.87566050854e+00
7.41310241301e+05 -7.81901722943e-01 -4.76042113878e+00
7.58577575029e+05 -7.82055093609e-01 -4.64771110435e+00
7.76247116629e+05 -7.82153890123e-01 -4.53747103983e+00
7.94328234724e+05 -7.82198422870e-01 -4.42964291448e+00
8.12830516164e+05 -7.82188896566e-01 -4.32417000319e+00
8.31763771103e+05 -7.82125411566e-01 -4.22099685831e+00
8.51138038202e+05 -7.82007965014e-01 -4.12006928217e+00
8.70963589956e+05 -7.81836451862e-01 -4.02133430043e+00
8.91250938134e+05 -7.81610665771e-01 -3.92474013617e+00
9.12010839356e+05 -7.81330299881e-01 -3.83023618473e+00
9.33254300797e+05 -7.80994947489e-01 -3.73777298933e+00
9.54992586021e+05 -7.80604102624e-01 -3.64730221744e+00
9.77237220956e+05 -7.80157160533e-01 -3.55877663778e+00
1.00000000000e+06 -7.79653418103e-01 -3.47215009823e+00
1.02329299228e+06 -7.79092074209e-01 -3.38737750428e+00
1.04712854805e+06 -7.78472230021e-01 -3.30441479833e+00
1.07151930524e+06 -7.77792889270e-01 -3.22321893966e+00
1.09647819614e+06 -7.77052958488e-01 -3.14374788506e+00
1.12201845430e+06 -7.76251247250e-01 -3.06596057025e+00
1.14815362150e+06 -7.75386468407e-01 -2.98981689196e+00
1.17489755494e+06 -7.74457238361e-01 -2.91527769067e+00
1.20226443462e+06 -7.73462077362e-01 -2.84230473408e+00
1.23026877081e+06 -7.72399409884e-01 -2.77086070130e+00
1.25892541179e+06 -7.71267565066e-01 -2.70090916758e+00
1.28824955169e+06 -7.70064777259e-01 -2.63241458991e+00
1.31825673856e+06 -7.68789186696e-01 -2.56534229311e+00
1.34896288259e+06 -7.67438840306e-01 -2.49965845669e+00
1.38038426460e+06 -7.66011692700e-01 -2.43533010230e+00
1.41253754462e+06 -7.64505607354e-01 -2.37232508185e+00
1.44543977075e+06 -7.62918358011e-01 -2.31061206629e+00
1.47910838817e+06 -7.61247630344e-01 -2.25016053490e+00
1.51356124844e+06 -7.59491023893e-01 -2.19094076534e+00
1.54881661891e+06 -7.57646054320e-01 -2.13292382417e+00
1.58489319246e+06 -7.55710156006e-01 -2.07608155796e+00
1.62181009736e+06 -7.53680685034e-01 -2.02038658504e+00
1.65958690744e+06 -7.51554922575e-01 -1.96581228767e+00
1.69824365246e+06 -7.49330078732e-01 -1.91233280476e+00
1.73780082875e+06 -7.47003296862e-01 -1.85992302507e+00
1.77827941004e+06 -7.44571658421e-01 -1.80855858086e+00
1.81970085861e+06 -7.42032188365e-01 -1.75821584191e+00
1.86208713666e+06 -7.39381861141e-01 -1.70887190995e+00
1.90546071796e+06 -7.36617607313e-01 -1.66050461336e+00
1.94984459976e+06 -7.33736320841e-01 -1.61309250221e+00
1.99526231497e+06 -7.30734867065e-01 -1.56661484347e+00
2.04173794467e+06 -7.27610091410e-01 -1.52105161635e+00
2.08929613085e+06 -7.24358828851e-01 -1.47638350785e+00
2.13796208950e+06 -7.20977914157e-01 -1.43259190823e+00
2.18776162395e+06 -7.17464192940e-01 -1.38965890643e+00
2.23872113857e+06 -7.13814533526e-01 -1.34756728549e+00
2.29086765277e+06 -7.10025839657e-01 -1.30630051758e+00
2.34422881532e+06 -7.06095064037e-01 -1.26584275887e+00
2.39883291902e+06 -7.02019222712e-01 -1.22617884396e+00
2.45470891568e+06 -6.97795410288e-01 -1.18729427974e+00
2.51188643151e+06 -6.93420815949e-01 -1.14917523883e+00
2.57039578277e+06 -6.88892740278e-01 -1.11180855211e+00
2.63026799190e+06 -6.84208612817e-01 -1.07518170057e+00
2.69153480393e+06 -6.79366010331e-01 -1.03928280623e+00
2.75422870334e+06 -6.74362675714e-01 -1.00410062197e+00
2.81838293126e+06 -6.69196537463e-01 -9.69624520253e-01
2.88403150313e+06 -6.63865729629e-01 -9.35844480613e-01
2.95120922667e+06 -6.58368612161e-01 -9.02751075764e-01
3.01995172040e+06 -6.52703791501e-01 -8.70335456272e-01
3.09029543251e+06 -6.46870141331e-01 -8.38589333676e-01
3.16227766017e+06 -6.40866823312e-01 -8.07504961990e-01
3.23593656930e+06 -6.34693307658e-01 -7.77075117507e-01
3.31131121483e+06 -6.28349393387e-01 -7.47293076848e-01
3.38844156139e+06 -6.21835228057e-01 -7.18152593212e-01
3.46736850453e+06 -6.15151326793e-01 -6.89647870807e-01
3.54813389234e+06 -6.08298590417e-01 -6.61773537443e-01
3.63078054770e+06 -6.01278322446e-01 -6.34524615319e-01
3.71535229097e+06 -5.94092244769e-01 -6.07896490025e-01
3.80189396321e+06 -5.86742511762e-01 -5.81884877832e-01
3.89045144994e+06 -5.79231722634e-01 -5.56485791353e-01
3.98107170553e+06 -5.71562931789e-01 -5.31695503690e-01
4.07380277804e+06 -5.63739656979e-01 -5.07510511213e-01
4.16869383470e+06 -5.55765885074e-01 -4.83927495130e-01
4.26579518802e+06 -5.47646075235e-01 -4.60943282056e-01
4.36515832240e+06 -5.39385159335e-01 -4.38554803797e-01
4.46683592151e+06 -5.30988539487e-01 -4.16759056590e-01
4.57088189615e+06 -5.22462082535e-01 -3.95553060083e-01
4.67735141287e+06 -5.13812111432e-01 -3.74933816326e-01
4.78630092323e+06 -5.05045393429e-01 -3.54898269093e-01
4.89778819368e+06 -4.96169125053e-01 -3.35443263848e-01
5.01187233627e+06 -4.87190913872e-01 -3.16565508678e-01
5.12861383991e+06 -4.78118757101e-01 -2.98261536536e-01
5.24807460250e+06 -4.68961017126e-01 -2.80527669116e-01
5.37031796370e+06 -4.59726394070e-01 -2.63359982689e-01
5.49540873858e+06 -4.50423895573e-01 -2.46754276213e-01
5.62341325190e+06 -4.41062803971e-01 -2.30706042020e-01
5.75439937337e+06 -4.31652641130e-01 -2.15210439353e-01
5.88843655356e+06 -4.22203131196e-01 -2.00262271000e-01
6.02559586074e+06 -4.12724161562e-01 -1.85855963255e-01
6.16595001861e+06 -4.03225742392e-01 -1.71985549378e-01
6.30957344480e+06 -3.93717965041e-01 -1.58644656712e-01
6.45654229035e+06 -3.84210959740e-01 -1.45826497550e-01
6.60693448008e+06 -3.74714852938e-01 -1.33523863826e-01
6.76082975392e+06 -3.65239724664e-01 -1.21729125631e-01
6.91830970919e+06 -3.55795566307e-01 -1.10434233543e-01
7.07945784384e+06 -3.46392239191e-01 -9.96307246846e-02
7.24435960075e+06 -3.37039434300e-01 -8.93097324004e-02
7.41310241301e+06 -3.27746633514e-01 -7.94619993926e-02
7.58577575029e+06 -3.18523072665e-01 -7.00778941240e-02
7.76247116629e+06 -3.09377706727e-01 -6.11474302567e-02
7.94328234724e+06 -3.00319177393e-01 -5.26602888683e-02
8.12830516164e+06 -2.91355783279e-01 -4.46058431607e-02
8.31763771103e+06 -2.82495452947e-01 -3.69731853544e-02
8.51138038202e+06 -2.73745720904e-01 -2.97511554498e-02
8.70963589956e+06 -2.65113706692e-01 -2.29283715224e-02
8.91250938134e+06 -2.56606097152e-01 -1.64932612160e-02
9.12010839356e+06 -2.48229131891e-01 -1.04340940992e-02
9.33254300797e+06 -2.39988591963e-01 -4.73901455306e-03
9.54992586021e+06 -2.31889791714e-01 6.03925129965e-04
9.77237220956e+06 -2.23937573742e-01 5.60673174459e-03
1.00000000000e+07 -2.16136306841e-01 1.02814385581e-02
1.02329299228e+07 -2.08489886836e-01 1.46400733525e-02
1.04712854805e+07 -2.01001740130e-01 1.86946273716e-02
1.07151930524e+07 -1.93674829798e-01 2.24570253931e-02
1.09647819614e+07 -1.86511664047e-01 2.59390971240e-02
1.12201845430e+07 -1.79514306828e-01 2.91525500874e-02
1.14815362150e+07 -1.72684390392e-01 3.21089441419e-02
1.17489755494e+07 -1.66023129580e-01 3.48196677502e-02
1.20226443462e+07 -1.59531337611e-01 3.72959160826e-02
1.23026877081e+07 -1.53209443167e-01 3.95486710202e-02
1.25892541179e+07 -1.47057508547e-01 4.15886830956e-02
1.28824955169e+07 -1.41075248684e-01 4.34264553862e-02
1.31825673856e+07 -1.35262050822e-01 4.50722293564e-02
1.34896288259e+07 -1.29616994661e-01 4.65359726244e-02
1.38038426460e+07 -1.24138872795e-01 4.78273686118e-02
1.41253754462e+07 -1.18826211262e-01 4.89558080224e-02
1.44543977075e+07 -1.13677290061e-01 4.99303820803e-02
1.47910838817e+07 -1.08690163495e-01 5.07598774495e-02
1.51356124844e+07 -1.03862680205e-01 5.14527727465e-02
1.54881661891e+07 -9.91925027897e-02 5.20172365523e-02
1.58489319246e+07 -9.46771269063e-02 5.24611268243e-02
1.62181009736e+07 -9.03138997731e-02 5.27919916054e-02
1.65958690744e+07 -8.61000379952e-02 5.30170709248e-02
1.69824365246e+07 -8.20326446578e-02 5.31432997878e-02
1.73780082875e+07 -7.81087256387e-02 5.31773121468e-02
1.77827941004e+07 -7.43252051021e-02 5.31254457542e-02
1.81970085861e+07 -7.06789401489e-02 5.29937477947e-02
1.86208713666e+07 -6.71667346051e-02 5.27879812013e-02
1.90546071796e+07 -6.37853519398e-02 5.25136315619e-02
1.94984459976e+07 -6.05315273130e-02 5.21759145284e-02
1.99526231497e+07 -5.74019787578e-02 5.17797836445e-02
2.04173794467e+07 -5.43934175082e-02 5.13299385131e-02
2.08929613085e+07 -5.15025574916e-02 5.08308332311e-02
2.13796208950e+07 -4.87261240045e-02 5.02866850228e-02
2.18776162395e+07 -4.60608615979e-02 4.97014830088e-02
2.23872113857e+07 -4.35035412000e-02 4.90789970537e-02
2.29086765277e+07 -4.10509665061e-02 4.84227866391e-02
2.34422881532e+07 -3.86999796688e-02 4.77362097153e-02
2.39883291902e+07 -3.64474663210e-02 4.70224314881e-02
2.45470891568e+07 -3.42903599674e-02 4.62844331028e-02
2.51188643151e+07 -3.22256457796e-02 4.55250201922e-02
2.57039578277e+07 -3.02503638291e-02 4.47468312566e-02
2.63026799190e+07 -2.83616117957e-02 4.39523458528e-02
2.69153480393e+07 -2.65565471849e-02 4.31438925664e-02
2.75422870334e+07 -2.48323890901e-02 4.23236567510e-02
2.81838293126e+07 -2.31864195330e-02 4.14936880163e-02
2.88403150313e+07 -2.16159844165e-02 4.06559074525e-02
2.95120922667e+07 -2.01184941219e-02 3.98121145807e-02
3.01995172040e+07 -1.86914237822e-02 3.89639940201e-02
3.09029543251e+07 -1.73323132625e-02 3.81131218673e-02
3.16227766017e+07 -1.60387668764e-02 3.72609717820e-02
3.23593656930e+07 -1.48084528673e-02 3.64089207789e-02
3.31131121483e+07 -1.36391026819e-02 3.55582547231e-02
3.38844156139e+07 -1.25285100617e-02 3.47101735328e-02
3.46736850453e+07 -1.14745299779e-02 3.38657960890e-02
3.54813389234e+07 -1.04750774335e-02 3.30261648595e-02
3.63078054770e+07 -9.52812615556e-03 3.21922502385e-02
3.71535229097e+07 -8.63170719885e-03 3.13649546123e-02
3.80189396321e+07 -7.78390748152e-03 3.05451161550e-02
3.89045144994e+07 -6.98286827212e-03 2.97335123653e-02
3.98107170553e+07 -6.22678364590e-03 2.89308633519e-02
4.07380277804e+07 -5.51389892729e-03 2.81378348793e-02
4.16869383470e+07 -4.84250913417e-03 2.73550411837e-02
4.26579518802e+07 -4.21095743829e-03 2.65830475721e-02
4.36515832240e+07 -3.61763365496e-03 2.58223728152e-02
4.46683592151e+07 -3.06097277371e-03 2.50734913495e-02
4.57088189615e+07 -2.53945354033e-03 2.43368352996e-02
4.67735141287e+07 -2.05159709944e-03 2.36127963363e-02
4.78630092323e+07 -1.59596570523e-03 2.29017273831e-02
4.89778819368e+07 -1.17116150659e-03 2.22039441869e-02
5.01187233627e+07 -7.75825411614e-04 2.15197267662e-02
5.12861383991e+07 -4.08636034900e-04 2.08493207504e-02
5.24807460250e+07 -6.83087297703e-05 2.01929386268e-02
5.37031796370e+07 2.46405293854e-04 1.95507609055e-02
5.49540873858e+07 5.36719766476e-04 1.89229372188e-02
5.62341325190e+07 8.03814072762e-04 1.83095873656e-02
5.75439937337e+07 1.04883388500e-03 1.77108023138e-02
5.88843655356e+07 1.27289172040e-03 1.71266451725e-02
6.02559586074e+07 1.47706742723e-03 1.65571521426e-02
6.16595001861e+07 1.66240860593e-03 1.60023334577e-02
6.30957344480e+07 1.82993097175e-03 1.54621743210e-02
6.45654229035e+07 1.98061866639e-03 1.49366358481e-02
6.60693448008e+07 2.11542452634e-03 1.44256560190e-02
6.76082975392e+07 2.23527031622e-03 1.39291506467e-02
6.91830970919e+07 2.34104693531e-03 1.34470143641e-02
7.07945784384e+07 2.43361460569e-03 1.29791216331e-02
7.24435960075e+07 2.51380305023e-03 1.25253277757e-02
7.41310241301e+07 2.58241166848e-03 1.20854700294e-02
7.58577575029e+07 2.64020971790e-03 1.16593686234e-02
7.76247116629e+07 2.68793650780e-03 1.12468278764e-02
7.94328234724e+07 2.72630161229e-03 1.08476373118e-02
8.12830516164e+07 2.75598510829e-03 1.04615727867e-02
8.31763771103e+07 2.77763784350e-03 1.00883976324e-02
8.51138038202e+07 2.79188173881e-03 9.72786379933e-03
8.70963589956e+07 2.79931012845e-03 9.37971300398e-03
8.91250938134e+07 2.80048814068e-03 9.04367787064e-03
9.12010839356e+07 2.79595312062e-03 8.71948306365e-03
9.33254300797e+07 2.78621509623e-03 8.40684640443e-03
9.54992586021e+07 2.77175728767e-03 8.10547996793e-03
9.77237220956e+07 2.75303665926e-03 7.81509115340e-03
1.00000000000e+08 2.73048451296e-03 7.53538372454e-03
1.02329299228e+08 2.70450712127e-03 7.26605881444e-03
1.04712854805e+08 2.67548639710e-03 7.00681589120e-03
1.07151930524e+08 2.64378059787e-03 6.75735368043e-03
1.09647819614e+08 2.60972506009e-03 6.51737104144e-03
1.12201845430e+08 2.57363296119e-03 6.28656779444e-03
1.14815362150e+08 2.53579610432e-03 6.06464549640e-03
1.17489755494e+08 2.49648572238e-03 5.85130816416e-03
1.20226443462e+08 2.45595329682e-03 5.64626294343e-03
1.23026877081e+08 2.41443138730e-03 5.44922072319e-03
1.25892541179e+08 2.37213446799e-03 5.25989669532e-03
1.28824955169e+08 2.32925976638e-03 5.07801085975e-03
1.31825673856e+08 2.28598810093e-03 4.90328847594e-03
1.34896288259e+08 2.24248471375e-03 4.73546046173e-03
1.38038426460e+08 2.19890009482e-03 4.57426374111e-03
1.41253754462e+08 2.15537079469e-03 4.41944154260e-03
1.44543977075e+08 2.11202022257e-03 4.27074365031e-03
1.47910838817e+08 2.06895942727e-03 4.12792660989e-03
1.51356124844e+08 2.02628785855e-03 3.99075389179e-03
1.54881661891e+08 1.98409410695e-03 3.85899601426e-03
1.58489319246e+08 1.94245662021e-03 3.73243062890e-03
1.62181009736e+08 1.90144439488e-03 3.61084257123e-03
1.65958690744e+08 1.86111764194e-03 3.49402387907e-03
1.69824365246e+08 1.82152842546e-03 3.38177378145e-03
1.73780082875e+08 1.78272127364e-03 3.27389866065e-03
1.77827941004e+08 1.74473376188e-03 3.17021198995e-03
1.81970085861e+08 1.70759706751e-03 3.07053424971e-03
1.86208713666e+08 1.67133649627e-03 2.97469282412e-03
1.90546071796e+08 1.63597198072e-03 2.88252188099e-03
1.94984459976e+08 1.60151855075e-03 2.79386223681e-03
1.99526231497e+08 1.56798677690e-03 2.70856120914e-03
2.04173794467e+08 1.53538318677e-03 2.62647245835e-03
2.08929613085e+08 1.50371065548e-03 2.54745582046e-03
2.13796208950e+08 1.47296877085e-03 2.47137713284e-03
2.18776162395e+08 1.44315417406e-03 2.39810805438e-03
2.23872113857e+08 1.41426087687e-03 2.32752588146e-03
2.29086765277e+08 1.38628055626e-03 2.25951336111e-03
2.34422881532e+08 1.35920282744e-03 2.19395850257e-03
2.39883291902e+08 1.33301549635e-03 2.13075438819e-03
2.45470891568e+08 1.30770479253e-03 2.06979898481e-03
2.51188643151e+08 1.28325558349e-03 2.01099495630e-03
2.57039578277e+08 1.25965157152e-03 1.95424947809e-03
2.63026799190e+08 1.23687547400e-03 1.89947405437e-03
2.69153480393e+08 1.21490918811e-03 1.84658433839e-03
2.75422870334e+08 1.19373394100e-03 1.79549995648e-03
2.81838293126e+08 1.17333042624e-03 1.74614433617e-03
2.88403150313e+08 1.15367892756e-03 1.69844453861e-03
2.95120922667e+08 1.13475943060e-03 1.65233109572e-03
3.01995172040e+08 1.11655172373e-03 1.60773785226e-03
3.09029543251e+08 1.09903548842e-03 1.56460181284e-03
3.16227766017e+08 1.08219038028e-03 1.52286299415e-03
3.23593656930e+08 1.06599610113e-03 1.48246428243e-03
3.31131121483e+08 1.05043246305e-03 1.44335129614e-03
3.38844156139e+08 1.03547944492e-03 1.40547225390e-03
3.46736850453e+08 1.02111724212e-03 1.36877784777e-03
3.54813389234e+08 1.00732630988e-03 1.33322112151e-03
3.63078054770e+08 9.94087400900e-04 1.29875735418e-03
3.71535229097e+08 9.81381597679e-04 1.26534394860e-03
3.80189396321e+08 9.69190340071e-04 1.23294032476e-03
3.89045144994e+08 9.57495448444e-04 1.20150781809e-03
3.98107170553e+08 9.46279142888e-04 1.17100958235e-03
4.07380277804e+08 9.35524058843e-04 1.14141049702e-03
4.16869383470e+08 9.25213259468e-04 1.11267707918e-03
4.26579518802e+08 9.15330245104e-04 1.08477739953e-03
4.36515832240e+08 9.05858960108e-04 1.05768100257e-03
4.46683592151e+08 8.96783797338e-04 1.03135883074e-03
4.57088189615e+08 8.88089600538e-04 1.00578315226e-03
4.67735141287e+08 8.79761664855e-04 9.80927492707e-04
4.78630092323e+08 8.71785735701e-04 9.56766570055e-04
4.89778819368e+08 8.64148006155e-04 9.33276233016e-04
5.01187233627e+08 8.56835113074e-04 9.10433402626e-04
5.12861383991e+08 8.49834132086e-04 8.88216016863e-04
5.24807460250e+08 8.43132571612e-04 8.66602978175e-04
5.37031796370e+08 8.36718366033e-04 8.45574103795e-04
5.49540873858e+08 8.30579868154e-04 8.25110078692e-04
5.62341325190e+08 8.24705841049e-04 8.05192411046e-04
5.75439937337e+08 8.19085449402e-04 7.85803390111e-04
5.88843655356e+08 8.13708250429e-04 7.66926046361e-04
6.02559586074e+08 8.08564184464e-04 7.48544113789e-04
6.16595001861e+08 8.03643565279e-04 7.30641994258e-04
6.30957344480e+08 7.98937070214e-04 7.13204723802e-04
6.45654229035e+08 7.94435730159e-04 6.96217940760e-04
6.60693448008e+08 7.90130919457e-04 6.79667855666e-04
6.76082975392e+08 7.86014345766e-04 6.63541222790e-04
6.91830970919e+08 7.82078039922e-04 6.47825313240e-04
7.07945784384e+08 7.78314345844e-04 6.32507889548e-04
