# TEMPERATURE = 2.500000e+01
# FREQ WR(AV) WI(AV)
2.75422870334e+01 -3.31086825676e-01 1.47456441291e-02
2.81838293126e+01 -3.31078500453e-01 1.50890122575e-02
2.88403150313e+01 -3.31069782997e-01 1.54403711604e-02
2.95120922667e+01 -3.31060654832e-01 1.57999064450e-02
3.01995172040e+01 -3.31051096614e-01 1.61678080048e-02
3.09029543251e+01 -3.31041088090e-01 1.65442701164e-02
3.16227766017e+01 -3.31030608054e-01 1.69294915391e-02
3.23593656930e+01 -3.31019634300e-01 1.73236756158e-02
3.31131121483e+01 -3.31008143578e-01 1.77270303768e-02
3.38844156139e+01 -3.30996111546e-01 1.81397686453e-02
3.46736850453e+01 -3.30983512713e-01 1.85621081457e-02
3.54813389234e+01 -3.30970320392e-01 1.89942716131e-02
3.63078054770e+01 -3.30956506638e-01 1.94364869060e-02
3.71535229097e+01 -3.30942042195e-01 1.98889871213e-02
3.80189396321e+01 -3.30926896429e-01 2.03520107108e-02
3.89045144994e+01 -3.30911037263e-01 2.08258016012e-02
3.98107170553e+01 -3.30894431115e-01 2.13106093153e-02
4.07380277804e+01 -3.30877042825e-01 2.18066890969e-02
4.16869383470e+01 -3.30858835576e-01 2.23143020371e-02
4.26579518802e+01 -3.30839770823e-01 2.28337152038e-02
4.36515832240e+01 -3.30819808208e-01 2.33652017731e-02
4.46683592151e+01 -3.30798905479e-01 2.39090411638e-02
4.57088189615e+01 -3.30777018396e-01 2.44655191744e-02
4.67735141287e+01 -3.30754100639e-01 2.50349281217e-02
4.78630092323e+01 -3.30730103717e-01 2.56175669839e-02
4.89778819368e+01 -3.30704976857e-01 2.62137415443e-02
5.01187233627e+01 -3.30678666904e-01 2.68237645388e-02
5.12861383991e+01 -3.30651118207e-01 2.74479558058e-02
5.24807460250e+01 -3.30622272502e-01 2.80866424387e-02
5.37031796370e+01 -3.30592068789e-01 2.87401589407e-02
5.49540873858e+01 -3.30560443207e-01 2.94088473826e-02
5.62341325190e+01 -3.30527328900e-01 3.00930575634e-02
5.75439937337e+01 -3.30492655874e-01 3.07931471728e-02
5.88843655356e+01 -3.30456350852e-01 3.15094819569e-02
6.02559586074e+01 -3.30418337122e-01 3.22424358864e-02
6.16595001861e+01 -3.30378534377e-01 3.29923913267e-02
6.30957344480e+01 -3.30336858547e-01 3.37597392114e-02
6.45654229035e+01 -3.30293221620e-01 3.45448792177e-02
6.60693448008e+01 -3.30247531466e-01 3.53482199441e-02
6.76082975392e+01 -3.30199691637e-01 3.61701790905e-02
6.91830970919e+01 -3.30149601173e-01 3.70111836411e-02
7.07945784384e+01 -3.30097154389e-01 3.78716700483e-02
7.24435960075e+01 -3.30042240657e-01 3.87520844198e-02
7.41310241301e+01 -3.29984744174e-01 3.96528827069e-02
7.58577575029e+01 -3.29924543725e-01 4.05745308952e-02
7.76247116629e+01 -3.29861512430e-01 4.15175051960e-02
7.94328234724e+01 -3.29795517485e-01 4.24822922408e-02
8.12830516164e+01 -3.29726419883e-01 4.34693892754e-02
8.31763771103e+01 -3.29654074132e-01 4.44793043565e-02
8.51138038202e+01 -3.29578327951e-01 4.55125565484e-02
8.70963589956e+01 -3.29499021962e-01 4.65696761215e-02
